filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,tempo,utempo,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,label
country.00069.au,0.35227009654045105,0.08716453611850739,1327.831388173296,1632.9745058466603,2756.025001360536,0.06108731012964396,112.34714673913044,112.34714673913044,-217.14195251464844,136.1592559814453,-10.350750923156738,51.38357925415039,2.6162822246551514,country
country.00064.au,0.263167142868042,0.0825950875878334,1512.2312015498742,1865.9870550247579,3237.997086941273,0.060115282749613,135.99917763157896,66.25600961538461,-217.77670288085938,128.3541717529297,-7.492325782775879,39.23493957519531,-2.5279464721679688,country
country.00077.au,0.3373554050922394,0.13147494196891785,1513.0951744613108,1558.0878567999664,2922.548994412732,0.08784300624032508,92.28515625,184.5703125,-118.2135238647461,152.95948791503906,-46.51535415649414,31.119461059570312,-17.279741287231445,country
country.00097.au,0.34802675247192383,0.15309159457683563,1560.8107491897194,1782.78484002187,3175.039134306066,0.06718742441466719,112.34714673913044,112.34714673913044,-148.4047088623047,126.86190032958984,-19.541492462158203,52.830665588378906,8.58283519744873,country
country.00002.au,0.29721105098724365,0.14617469906806946,2307.323592465213,2618.0420834247384,5187.1019676373835,0.0741337165005805,161.4990234375,83.35433467741936,-120.69000244140625,79.32585144042969,5.460901737213135,34.812591552734375,16.550552368164062,country
country.00012.au,0.2965037524700165,0.12694478034973145,1667.818317832013,2053.119116776904,3440.595861854199,0.06406763980263158,89.10290948275862,172.265625,-140.99734497070312,123.89675903320312,-2.4977784156799316,27.979488372802734,0.01247592642903328,country
country.00067.au,0.3211871087551117,0.05544375628232956,857.7891095588451,1237.7829102110384,1444.441265661281,0.03538187221845975,129.19921875,64.599609375,-328.79339599609375,167.06005859375,13.047325134277344,28.797985076904297,11.274052619934082,country
country.00083.au,0.3184170722961426,0.13108287751674652,1435.9535986844837,1729.570808090229,2924.0573186254355,0.05955141616679566,143.5546875,143.5546875,-148.53529357910156,141.2807159423828,-15.880440711975098,44.66151809692383,0.9966133236885071,country
country.00081.au,0.3785666227340698,0.16795164346694946,2101.5819353295624,2152.294378725451,4416.31496181429,0.10102962340363777,89.10290948275862,89.10290948275862,-74.12075805664062,107.62555694580078,-21.190752029418945,47.22898864746094,-5.969243049621582,country
country.00005.au,0.41733986139297485,0.2039422243833542,2926.71850016281,2735.991304925351,6171.979345551954,0.13645079999516255,129.19921875,129.19921875,-24.686296463012695,62.38800048828125,-7.781105041503906,28.539438247680664,10.944780349731445,country
country.00062.au,0.3905152678489685,0.13019998371601105,2166.904720091283,2277.6589051936517,4794.562674602119,0.10237579818111456,89.10290948275862,172.265625,-94.06793975830078,109.17402648925781,-11.85089111328125,41.57426834106445,-19.475473403930664,country
country.00049.au,0.32363465428352356,0.14364281296730042,1600.2315779968376,1826.4443577809502,3007.031816889996,0.07581624600909442,112.34714673913044,112.34714673913044,-109.96021270751953,134.7539825439453,-24.02513313293457,19.393997192382812,-4.406540393829346,country
country.00007.au,0.42153841257095337,0.24419903755187988,2898.717713090442,2878.9814413851964,6399.852967631337,0.11293582502902477,103.359375,198.76802884615384,-20.775875091552734,64.90670776367188,6.771146297454834,26.36333656311035,11.670750617980957,country
country.00063.au,0.33391454815864563,0.13146907091140747,1615.2191202395625,2017.329319412988,3661.544525807856,0.058282716355456655,83.35433467741936,83.35433467741936,-185.44705200195312,118.44485473632812,17.849382400512695,48.894405364990234,-2.1401281356811523,country
country.00093.au,0.25090155005455017,0.09258536249399185,1537.6142011039794,1716.0813515078476,3054.864860983456,0.068123926688274,86.1328125,86.1328125,-213.56748962402344,117.22854614257812,-21.870370864868164,45.65528869628906,-10.280885696411133,country
country.00050.au,0.35104042291641235,0.10943238437175751,1779.4676019103078,2036.0150473363562,3873.3349118070337,0.07890693026799536,117.45383522727273,58.72691761363637,-143.0939483642578,121.89306640625,-13.339254379272461,47.76770782470703,-12.65295124053955,country
country.00071.au,0.29228684306144714,0.11845036596059799,1261.2827949158186,1396.0066646328157,2421.143693008659,0.060543095733359135,143.5546875,143.5546875,-185.83395385742188,155.3075408935547,-25.031818389892578,20.534643173217773,-3.8340508937835693,country
country.00021.au,0.28899073600769043,0.10989632457494736,1043.308817126189,1392.0023605472102,1943.9132454225523,0.04559534031540248,107.666015625,107.666015625,-209.4017791748047,167.19320678710938,-20.893911361694336,36.841102600097656,10.301358222961426,country
country.00052.au,0.32867804169654846,0.0695340633392334,1115.674937894122,1662.7807764030238,2347.919135787539,0.03547446425116099,112.34714673913044,71.77734375,-265.2565002441406,138.8695068359375,6.137072563171387,47.501800537109375,-2.402588367462158,country
country.00088.au,0.35371649265289307,0.1526944786310196,1622.9380058371544,1963.4604075269017,3527.4536699702494,0.06606309258900929,103.359375,103.359375,-121.92424774169922,123.23468780517578,-8.489554405212402,51.59783935546875,-0.08817495405673981,country
country.00048.au,0.3108752369880676,0.1169719398021698,1939.7454270402015,2482.4434368941397,4127.38337561073,0.0639731581366099,117.45383522727273,117.45383522727273,-148.98019409179688,107.23983001708984,11.188308715820312,26.703697204589844,11.410907745361328,country
country.00040.au,0.3733576238155365,0.1090160384774208,2450.1899459883007,2560.528371254279,5043.4278364152,0.10633306828076626,143.5546875,69.83741554054055,-102.88194274902344,85.31352996826172,-4.333600997924805,30.57973289489746,3.0096895694732666,country
country.00059.au,0.2843391001224518,0.14549274742603302,1535.3958056080317,2011.6083377638122,3510.370439936871,0.052538986914667185,135.99917763157896,135.99917763157896,-185.08914184570312,120.50535583496094,29.733081817626953,56.39312744140625,-3.0351269245147705,country
country.00061.au,0.31442347168922424,0.10720948129892349,1397.8638652030586,1896.2299168979375,3101.231247278928,0.048586629861648606,123.046875,60.09265988372093,-186.37599182128906,135.86495971679688,5.94028902053833,45.851139068603516,-5.75924825668335,country
country.00053.au,0.37333303689956665,0.13357532024383545,2271.250552303402,2297.1891275619773,4956.6950275432955,0.10825444744098298,89.10290948275862,184.5703125,-84.7100830078125,100.98127746582031,-16.01426124572754,51.75690460205078,-17.075634002685547,country
country.00091.au,0.35326647758483887,0.0894816517829895,1563.374760592932,1779.1625140927963,3233.8971117332626,0.06475622218459752,117.45383522727273,117.45383522727273,-193.77113342285156,125.56361389160156,-20.925617218017578,46.35157012939453,-2.690728187561035,country
country.00030.au,0.22138994932174683,0.07963135838508606,1240.5152139145493,1996.7540743072018,2412.6354111237424,0.042844034200851394,161.4990234375,161.4990234375,-277.0812683105469,128.25802612304688,42.4332389831543,37.70335388183594,12.77902889251709,country
country.00001.au,0.4137912690639496,0.23052756488323212,2937.896020074051,2839.611506877521,6279.31202985923,0.12698751632643188,129.19921875,129.19921875,-7.974047660827637,62.72600555419922,-1.4571490287780762,28.117172241210938,9.973575592041016,country
country.00017.au,0.3572995662689209,0.08874306827783585,1469.7379755707777,1959.9177281855248,2966.6737275965074,0.06385600087074303,89.10290948275862,89.10290948275862,-171.31068420410156,137.35398864746094,7.962278366088867,28.54195213317871,2.70957088470459,country
country.00070.au,0.36506807804107666,0.14432235062122345,1935.1376002014008,1970.1306825599477,4048.7921841742454,0.09476964613970588,112.34714673913044,112.34714673913044,-99.29739379882812,117.56092834472656,-29.876977920532227,40.838294982910156,-15.256125450134277,country
country.00057.au,0.3150422275066376,0.13014152646064758,1741.663078865034,1985.5970239565736,3790.6937448601975,0.07543756349167957,135.99917763157896,67.99958881578948,-137.8525848388672,121.54115295410156,-13.267560005187988,43.32044982910156,-10.713763236999512,country
country.00019.au,0.31569623947143555,0.0821361243724823,1138.6322529749489,1462.0028026707178,2117.4205295810757,0.050959631385448914,123.046875,86.1328125,-256.04052734375,163.10302734375,-22.876169204711914,26.928531646728516,15.298126220703125,country
country.00046.au,0.3741859495639801,0.10336162894964218,2109.33713277638,1933.7987025321063,3843.9267563007934,0.11589196739551083,151.99908088235293,78.30255681818181,-126.86660766601562,103.50423431396484,-31.895626068115234,58.7198486328125,-1.9622302055358887,country
country.00037.au,0.374006062746048,0.07208657264709473,2069.148285261862,2437.8218301428337,4234.291062487906,0.08500288735971362,99.38401442307692,99.38401442307692,-173.41986083984375,105.05210876464844,1.1578059196472168,24.119836807250977,22.12761878967285,country
country.00025.au,0.3472532033920288,0.07992039620876312,1565.431223477452,2016.0697737618789,3188.930716972233,0.05730313044214396,143.5546875,73.828125,-200.552734375,119.67489624023438,-3.6107370853424072,31.948753356933594,9.960270881652832,country
country.00068.au,0.349444717168808,0.08351455628871918,1130.886210500949,1458.3590999664634,2216.5282636235006,0.050243082430340556,161.4990234375,172.265625,-229.44383239746094,157.31016540527344,-16.76291847229004,31.884790420532227,-0.10618340969085693,country
country.00044.au,0.36007753014564514,0.11371489614248276,1730.3738912076037,2248.3576217385516,3360.221347867889,0.0665200059258901,151.99908088235293,78.30255681818181,-162.71971130371094,119.82998657226562,-2.8934686183929443,20.500320434570312,27.810386657714844,country
country.00089.au,0.3221144676208496,0.10463766753673553,1321.6785458942318,1667.2117766689196,2583.926042019398,0.05250308388157895,143.5546875,143.5546875,-205.12327575683594,140.994384765625,-8.959962844848633,36.98419189453125,6.420730113983154,country
country.00076.au,0.297332227230072,0.12838450074195862,1321.6790674106808,1409.586676154333,2590.392669583253,0.0665252968991873,143.5546875,143.5546875,-183.93301391601562,159.8064422607422,-23.15883445739746,43.042236328125,-9.447456359863281,country
country.00051.au,0.27473825216293335,0.09031940996646881,1552.6259416003572,1848.6054991673327,3166.755851060613,0.0592494527621904,129.19921875,64.599609375,-204.68846130371094,121.92937469482422,-17.742197036743164,46.3389892578125,-1.7986605167388916,country
disco.00058.au,0.4172530174255371,0.1222856342792511,2217.946818576372,2245.246234504256,4743.654649102651,0.1109932819756192,129.19921875,129.19921875,-109.55976867675781,104.14422607421875,-16.21312713623047,45.378665924072266,-10.19416618347168,disco
disco.00035.au,0.4023984968662262,0.15239667892456055,3623.618001455529,3229.4100420647424,7702.8034222015285,0.1764282604489164,123.046875,123.046875,-51.80162811279297,55.67781448364258,11.388833045959473,7.477978229522705,12.000231742858887,disco
disco.00056.au,0.3582238256931305,0.07622727006673813,1755.129570096359,2042.735885210467,3816.093591270801,0.07696816648123066,89.10290948275862,89.10290948275862,-182.77354431152344,124.20310974121094,-10.076902389526367,41.61113739013672,-7.404872894287109,disco
disco.00020.au,0.34267091751098633,0.12465441226959229,2117.8056632409334,2114.9888477470986,4351.123689350329,0.10330171850812693,161.4990234375,161.4990234375,-103.93074035644531,105.81190490722656,-14.322681427001953,36.742427825927734,-10.351552963256836,disco
disco.00088.au,0.3978794813156128,0.11907143890857697,2238.840775929812,2023.5347362902253,4385.00681779702,0.13146859278250775,123.046875,123.046875,-97.85472869873047,101.00074768066406,-40.55105209350586,51.046958923339844,-11.709593772888184,disco
disco.00050.au,0.4511515200138092,0.15904317796230316,2375.973366895496,2258.3794439171907,5005.928063171198,0.12878191212751547,107.666015625,215.33203125,-45.78397750854492,101.75355529785156,-32.08469772338867,34.27627182006836,-17.55608367919922,disco
disco.00083.au,0.4141193926334381,0.08763637393712997,1959.4588801435382,2210.8253557690405,4352.890345334268,0.09003346918537151,117.45383522727273,117.45383522727273,-167.35243225097656,112.48487091064453,-4.5839715003967285,37.093971252441406,-8.614663124084473,disco
disco.00027.au,0.4850359261035919,0.11563566327095032,2909.734481464108,2990.704113888976,6349.811603557952,0.10124882086880804,112.34714673913044,56.17357336956522,-155.76394653320312,60.523685455322266,23.2086181640625,31.22031021118164,25.080373764038086,disco
disco.00009.au,0.4420686364173889,0.11905476450920105,3016.6098872962975,2623.3938647919376,5954.6306598297215,0.17065354102167182,129.19921875,129.19921875,-68.94266510009766,63.13087844848633,-15.85427474975586,28.002866744995117,8.183781623840332,disco
disco.00017.au,0.4046799838542938,0.11615615338087082,2564.559467716457,2670.214277911846,5388.834081124226,0.12076004075561146,123.046875,123.046875,-98.12886047363281,92.40461730957031,2.6639418601989746,19.34096908569336,3.5866448879241943,disco
disco.00028.au,0.48295438289642334,0.17259345948696136,3713.48694638823,3188.498151187096,7726.703277682373,0.1982474784732972,123.046875,123.046875,-20.461654663085938,53.70195770263672,5.950366020202637,10.160505294799805,17.06174659729004,disco
disco.00001.au,0.41198858618736267,0.17718163132667542,3290.4137171837783,2766.2175440717315,6514.760606133901,0.18854685685952013,117.45383522727273,234.90767045454547,-28.90292739868164,51.972694396972656,-7.6139984130859375,21.603647232055664,8.129972457885742,disco
disco.00062.au,0.4268605709075928,0.15118440985679626,2387.7325026444496,2190.5878700759486,4919.303586977554,0.12770671076818885,107.666015625,215.33203125,-107.85015106201172,81.94441986083984,-30.65658950805664,41.334861755371094,-8.514049530029297,disco
disco.00098.au,0.4408319890499115,0.12271356582641602,2417.2908964262856,2431.450978571871,5384.359108183775,0.11262743687113003,123.046875,123.046875,-91.58158111572266,99.47675323486328,-9.000086784362793,40.19660186767578,-18.049097061157227,disco
disco.00019.au,0.4450189471244812,0.14700564742088318,2117.46216552579,2143.896583551609,4198.799610433195,0.10366263847232972,117.45383522727273,117.45383522727273,-95.07727813720703,109.35567474365234,-30.16244888305664,16.358745574951172,20.04082679748535,disco
disco.00005.au,0.44931185245513916,0.20737501978874207,2722.0570843845812,2569.155880175184,5469.391927335285,0.14455203596652477,107.666015625,215.33203125,-24.67606544494629,73.73995208740234,-11.565220832824707,28.397357940673828,6.239518642425537,disco
disco.00039.au,0.3409774601459503,0.12436294555664062,2328.6133402440596,2431.94515216258,4868.128896423907,0.10118608504256967,112.34714673913044,215.33203125,-107.36373138427734,91.03608703613281,-8.351601600646973,34.30478286743164,-1.9320306777954102,disco
disco.00008.au,0.455361008644104,0.1906336545944214,2802.4924207319864,2424.943830022039,5449.517047515964,0.16440792497097523,123.046875,123.046875,-32.43855285644531,65.0002212524414,-26.698081970214844,30.283214569091797,5.743810176849365,disco
disco.00094.au,0.41684895753860474,0.09937754273414612,2208.042390341512,2353.7451211578323,5075.519309029121,0.09361054506095201,135.99917763157896,69.83741554054055,-129.98236083984375,102.50566101074219,-4.447579860687256,50.069427490234375,-15.538966178894043,disco
disco.00085.au,0.568180501461029,0.08928021043539047,3002.5466797873137,2745.8368423404877,6575.085241359085,0.15866457345684984,123.046875,123.046875,-166.74122619628906,67.73062896728516,11.181294441223145,37.42796325683594,-10.941757202148438,disco
disco.00081.au,0.358173131942749,0.0787467360496521,2292.360733659419,2208.319532293531,4740.338002491292,0.11643089081849846,129.19921875,86.1328125,-193.19190979003906,89.19969940185547,-20.01821517944336,38.742435455322266,-2.7208807468414307,disco
disco.00086.au,0.3949652314186096,0.16533903777599335,1867.6402251053917,1874.7323545450072,3803.760332514996,0.09448204394833591,123.046875,123.046875,-95.82572937011719,122.07928466796875,-29.3431396484375,50.34151077270508,-11.96574878692627,disco
disco.00041.au,0.35583236813545227,0.17545288801193237,1776.2522751135418,2452.626215589553,3874.5099047020126,0.053842455979102165,161.4990234375,161.4990234375,-122.03421020507812,116.82396697998047,28.33526611328125,24.7330379486084,10.949999809265137,disco
disco.00046.au,0.3761795461177826,0.11307133734226227,2259.589920603692,2272.8355576135073,4889.070436459946,0.11426008005998452,123.046875,123.046875,-125.66950225830078,101.7886962890625,-17.491790771484375,33.681488037109375,-15.246541023254395,disco
disco.00096.au,0.4165545701980591,0.09202201664447784,2481.7216348864117,2178.5523734795947,4956.578361582092,0.13440697259578174,103.359375,103.359375,-133.8450927734375,93.47544860839844,-24.217004776000977,61.4517936706543,-22.85609245300293,disco
disco.00071.au,0.4353727698326111,0.09818736463785172,2808.9885736537567,2530.916223479016,6001.438710121179,0.15595068208204335,112.34714673913044,234.90767045454547,-105.48546600341797,79.25296783447266,-15.204089164733887,40.82474899291992,-12.264668464660645,disco
disco.00099.au,0.4408319890499115,0.12271356582641602,2417.2908964262856,2431.450978571871,5384.359108183775,0.11262743687113003,123.046875,123.046875,-91.58158111572266,99.47675323486328,-9.000086784362793,40.19660186767578,-18.049097061157227,disco
disco.00032.au,0.368476003408432,0.11114263534545898,2447.409336904023,2449.6117132461354,4959.553343592783,0.12327627648510062,112.34714673913044,112.34714673913044,-123.17083740234375,86.96492004394531,-22.496150970458984,6.92987060546875,8.458259582519531,disco
disco.00075.au,0.4290411174297333,0.11090346425771713,2690.9280799465737,2480.5504413922868,5776.473403788941,0.12995726405282507,135.99917763157896,135.99917763157896,-91.72810363769531,86.30811309814453,-17.344730377197266,43.10225296020508,-18.397138595581055,disco
disco.00082.au,0.42266833782196045,0.18102142214775085,2576.9870458914465,2387.3285015090946,5419.342229978957,0.13824595164957432,123.046875,123.046875,-63.6289176940918,94.47430419921875,-13.436004638671875,32.78265380859375,-13.724004745483398,disco
disco.00074.au,0.402840793132782,0.1776583343744278,2649.1616082169267,2383.9089976542377,5545.749798943015,0.15116461880804954,112.34714673913044,112.34714673913044,-40.734981536865234,86.78800964355469,-26.964139938354492,34.944549560546875,-20.053436279296875,disco
disco.00049.au,0.42138615250587463,0.209586501121521,2397.1063663228833,2208.666120618256,4920.761911492598,0.13532117719620743,123.046875,60.09265988372093,-45.10124969482422,98.65926361083984,-24.658700942993164,40.49734115600586,-18.093637466430664,disco
disco.00072.au,0.43428099155426025,0.08452662080526352,2902.96473745564,2302.2778903214958,5470.533587098491,0.184138720249613,135.99917763157896,135.99917763157896,-128.43638610839844,67.26168823242188,-36.91788864135742,40.90226364135742,-21.744779586791992,disco
disco.00043.au,0.42033177614212036,0.1736924648284912,2874.9262324037013,2759.729292028117,6019.138603092347,0.13478414340654024,129.19921875,129.19921875,-62.80619430541992,77.88428497314453,3.535205364227295,26.030221939086914,5.94056510925293,disco
disco.00078.au,0.3319569528102875,0.06825128942728043,2219.176995192364,2306.785955516246,4882.120478485391,0.09617402162345201,129.19921875,129.19921875,-182.03317260742188,103.42146301269531,-18.232797622680664,31.204748153686523,-12.546014785766602,disco
disco.00073.au,0.44639667868614197,0.09556969255208969,2846.7657969378856,2460.169660639446,5925.255837455254,0.17636703632933437,112.34714673913044,112.34714673913044,-95.22664642333984,82.26083374023438,-26.227550506591797,37.528263092041016,-16.362096786499023,disco
disco.00067.au,0.364993691444397,0.09140679985284805,2541.8831605150385,2289.328572168339,5182.9019930340555,0.14330827931501547,99.38401442307692,198.76802884615384,-103.73062896728516,92.46817016601562,-27.225177764892578,39.22868347167969,-23.049335479736328,disco
disco.00077.au,0.41567566990852356,0.2067537158727646,2308.771409464001,2277.9019484967394,4944.086770450368,0.11760246347716719,117.45383522727273,234.90767045454547,-56.87672805786133,97.017578125,-17.870779037475586,44.93533706665039,-6.930971145629883,disco
disco.00034.au,0.3575787842273712,0.12290710210800171,3653.421306774056,3234.1757024838234,7835.319287562887,0.18083450742550308,129.19921875,129.19921875,-65.76485443115234,52.828250885009766,16.583269119262695,12.54955768585205,5.60418701171875,disco
disco.00006.au,0.47394832968711853,0.19201502203941345,2848.186030123322,2490.5706034471855,5506.541702695676,0.16366529907604488,123.046875,123.046875,-14.557193756103516,65.2037582397461,-19.879186630249023,31.512117385864258,-4.827591896057129,disco
disco.00044.au,0.3670697808265686,0.14903712272644043,2330.2622314757155,2437.482421711454,4645.071911885642,0.1095964650251548,123.046875,123.046875,-71.21774291992188,97.73189544677734,-18.354856491088867,8.583560943603516,5.200526714324951,disco
disco.00013.au,0.4210908114910126,0.17083439230918884,3391.852766386255,3108.9550745904303,7204.406435939919,0.15957688842395512,89.10290948275862,184.5703125,-40.043392181396484,56.2070198059082,23.680225372314453,31.9244384765625,2.449712038040161,disco
disco.00012.au,0.42876511812210083,0.1759100705385208,2739.1216870987946,2613.8220578077407,5711.048799402573,0.13174939229392416,112.34714673913044,112.34714673913044,-57.64800262451172,68.37078857421875,-15.255802154541016,23.41275405883789,14.855422973632812,disco
disco.00068.au,0.4162304103374481,0.10685647279024124,2956.5337941520315,2599.726702742229,6131.879588029702,0.16269251584268576,107.666015625,215.33203125,-93.28997039794922,77.83541870117188,-8.78192138671875,42.070919036865234,-11.248124122619629,disco
disco.00037.au,0.4545975625514984,0.16396310925483704,3637.592789774491,3198.874412998907,7771.178008749758,0.19009560032894737,129.19921875,129.19921875,-26.54230308532715,52.045570373535156,4.177802562713623,12.859274864196777,16.739200592041016,disco
disco.00045.au,0.4074324071407318,0.13551124930381775,2248.1273858272516,2368.730416855733,4609.855458168054,0.10974196679082818,123.046875,123.046875,-81.26971435546875,106.47538757324219,-9.53524112701416,17.971416473388672,3.0124003887176514,disco
disco.00080.au,0.3886522650718689,0.05922551825642586,2143.5794238139442,2414.1650428877497,4956.820026787442,0.08475043234810371,99.38401442307692,198.76802884615384,-219.4333953857422,94.70634460449219,12.124567985534668,48.875850677490234,-7.216315269470215,disco
disco.00070.au,0.4555538296699524,0.11107921600341797,2449.226728591441,2311.827735851026,5185.285311955786,0.1346148322610294,107.666015625,215.33203125,-81.70882415771484,97.61976623535156,-27.594934463500977,36.65536117553711,-17.26250457763672,disco
disco.00024.au,0.372612327337265,0.14302173256874084,2624.9385708467034,2709.816171766153,5606.199433412346,0.12025853207236842,129.19921875,129.19921875,-69.58045959472656,83.06922149658203,-16.602584838867188,0.11880242824554443,7.417120456695557,disco
disco.00036.au,0.43458354473114014,0.17312365770339966,3348.2086602732634,3013.280271856623,7057.77398927293,0.16205155222039475,135.99917763157896,135.99917763157896,-23.53544044494629,57.33922576904297,7.013010501861572,16.526729583740234,5.500382423400879,disco
disco.00055.au,0.4630635678768158,0.12152717262506485,2107.848889370777,2072.0022905469755,4398.073405451819,0.11041618795955882,129.19921875,129.19921875,-103.09793090820312,107.53488159179688,-33.5595703125,52.821834564208984,-9.158241271972656,disco
disco.00038.au,0.37077656388282776,0.11318378895521164,3354.2397988287794,2987.3183355529104,7044.632402071643,0.16828847595781735,123.046875,123.046875,-77.36515045166016,52.159339904785156,-8.997773170471191,12.85050106048584,8.564265251159668,disco
disco.00003.au,0.4947390854358673,0.19666725397109985,3048.50913049107,2722.5687272359764,6212.679099446111,0.14965177837171054,129.19921875,129.19921875,-44.22837829589844,52.206573486328125,3.302889585494995,43.82112503051758,12.623908042907715,disco
disco.00093.au,0.40750744938850403,0.15338635444641113,2461.1416382634716,2302.6053115699638,5019.069650372485,0.13708722849748453,107.666015625,215.33203125,-86.01158905029297,87.53705596923828,-20.165128707885742,54.026084899902344,-1.058383584022522,disco
disco.00010.au,0.4375954270362854,0.2329142838716507,2877.5956513494793,2624.0719890830214,5865.939529466186,0.15032410990712075,107.666015625,215.33203125,-6.7661027908325195,61.124080657958984,-16.66063117980957,27.434709548950195,7.720403671264648,disco
disco.00064.au,0.388141393661499,0.09227139502763748,2144.1917399531785,2404.1358264556634,4947.636748984133,0.06485183763061146,123.046875,123.046875,-189.1903839111328,93.96556091308594,7.905316352844238,41.896915435791016,-7.096709728240967,disco
disco.00084.au,0.5034754276275635,0.06204986572265625,2455.0932380847667,2100.058517153824,4726.188088053889,0.1514639367260062,112.34714673913044,57.421875,-197.15020751953125,83.3642807006836,-38.56484603881836,43.721519470214844,-7.302152156829834,disco
disco.00048.au,0.4096809923648834,0.11234179884195328,2616.0967148044297,2155.8503066622357,4983.861529937839,0.15437434996613777,103.359375,99.38401442307692,-104.99348449707031,80.22695922851562,-41.11323165893555,54.02946090698242,-8.379012107849121,disco
disco.00069.au,0.3891095817089081,0.11164265125989914,1931.2193943087896,2209.0209928994996,4515.73102732561,0.08364121758900929,107.666015625,107.666015625,-118.33622741699219,114.23137664794922,-6.7791337966918945,37.39497756958008,-17.430679321289062,disco
disco.00061.au,0.32335445284843445,0.1845281720161438,2550.028312048308,2485.844194343171,5585.282893225135,0.11589045568885449,123.046875,129.19921875,-91.86959075927734,87.60850524902344,-2.0548386573791504,34.2899284362793,-18.15517234802246,disco
disco.00087.au,0.38462159037590027,0.11927162110805511,2139.139352934827,2190.0146929226057,4525.914299082092,0.10026696739551083,107.666015625,215.33203125,-100.27985382080078,110.03394317626953,-26.659839630126953,36.8409309387207,-10.42751693725586,disco
disco.00079.au,0.4529394805431366,0.08480415493249893,2292.468635289698,2348.0983259350783,5038.361200385788,0.09981534503192724,123.046875,123.046875,-154.59585571289062,97.9357681274414,-10.358711242675781,39.12873077392578,-11.216673851013184,disco
disco.00040.au,0.42091405391693115,0.1451941281557083,2605.0944544086888,2533.3985250416217,5352.534300624033,0.12638850256385448,135.99917763157896,135.99917763157896,-78.3234634399414,80.07645416259766,-9.164434432983398,25.480173110961914,-3.3876771926879883,disco
disco.00021.au,0.40119126439094543,0.11138512194156647,3248.4581470736102,3304.9565159823674,7422.105119545762,0.1240548054131192,107.666015625,215.33203125,-115.1029281616211,70.42576599121094,31.238801956176758,11.172097206115723,13.0657377243042,disco
disco.00059.au,0.4033411741256714,0.11698653548955917,2279.8096247849016,2269.7314524496796,4828.429136482924,0.1102181543875774,123.046875,123.046875,-109.02607727050781,106.84776306152344,-18.28257942199707,23.426061630249023,-17.76803207397461,disco
disco.00026.au,0.40132957696914673,0.14309066534042358,3042.9641899983512,2969.134553153856,6611.985018231182,0.1315751681017802,117.45383522727273,117.45383522727273,-68.06600952148438,66.3647689819336,11.869251251220703,21.98349380493164,9.770992279052734,disco
disco.00030.au,0.4503386616706848,0.1700265109539032,3167.980429178188,3047.608463727149,6935.124730916215,0.1508622774767802,135.99917763157896,135.99917763157896,-40.69689178466797,63.95176315307617,4.908113479614258,16.34166145324707,12.099382400512695,disco
disco.00060.au,0.4347401559352875,0.1145530641078949,1975.1335053960831,2089.973166175907,4251.3326261065695,0.09303307311822756,129.19921875,129.19921875,-121.0730972290039,116.95220947265625,-22.794767379760742,45.15852355957031,-4.249182224273682,disco
disco.00092.au,0.3707127571105957,0.10673821717500687,2458.0146712461287,2400.8266594979236,5268.99313911934,0.11753292497097523,117.45383522727273,234.90767045454547,-123.75872039794922,89.82037353515625,-1.8359217643737793,51.16804122924805,-16.255470275878906,disco
disco.00029.au,0.3840240240097046,0.14758530259132385,3074.955857281421,3031.864320608488,6848.700253513206,0.13853393176760836,103.359375,103.359375,-58.98357009887695,68.87017822265625,-8.454388618469238,3.5962555408477783,5.081637382507324,disco
disco.00057.au,0.37018173933029175,0.07620935887098312,1937.9336125758969,2099.9098919005987,4164.299819048713,0.09247298580205109,117.45383522727273,117.45383522727273,-143.18527221679688,122.5966796875,-23.92658805847168,28.15140724182129,-23.69615364074707,disco
disco.00095.au,0.4681442975997925,0.09844805300235748,2486.9622377159303,2276.04986985296,5008.153049717009,0.11808431997387771,123.046875,123.046875,-159.90121459960938,82.02432250976562,-16.789718627929688,52.53787612915039,-4.458756923675537,disco
disco.00065.au,0.4711688458919525,0.1854182332754135,1887.3917879458206,2190.8445486307496,4364.4902751910795,0.07365715097716719,129.19921875,129.19921875,-106.2295150756836,105.59292602539062,-5.523545742034912,50.072120666503906,1.231506586074829,disco
disco.00066.au,0.45081132650375366,0.16969436407089233,2492.738859302843,2277.7867553443834,5114.502406636997,0.13862576794698142,135.99917763157896,135.99917763157896,-57.583045959472656,96.70201110839844,-24.430408477783203,40.0244255065918,-17.272972106933594,disco
disco.00042.au,0.394061416387558,0.1360333114862442,2403.8843150410266,2394.9497468238856,4901.403695215751,0.12167764669601393,107.666015625,103.359375,-62.2811164855957,92.05123138427734,-19.72333526611328,17.6323299407959,-3.175725221633911,disco
disco.00016.au,0.4340234696865082,0.20572015643119812,2522.8463583304174,2564.5739377770087,5342.88435897591,0.11443506010545666,123.046875,123.046875,-35.99716567993164,83.65721893310547,-2.7309720516204834,32.388397216796875,9.197381973266602,disco
disco.00076.au,0.3532293140888214,0.12429577857255936,2251.8844176767266,2165.0199479535145,4558.322436447852,0.12191385086106811,129.19921875,129.19921875,-95.8537826538086,103.3667984008789,-36.47890090942383,27.143186569213867,-22.889053344726562,disco
